link,tag,tag_type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,errors,Dependent_variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 23) = 23.65",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.014,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 9.65",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p < 0.01,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.156,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 5.59",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p < 0.03,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.053,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 8.25",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.008,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 5.00",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p < 0.04,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.002,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 16.81",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg² = 0.107,Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 9.28",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 23) = 14.76",Statistical_result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual task,Response modality
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,vocal task,Response modality
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,irrelevant feature dimension,Cognitive process
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,repeated-measures ANOVA,Statistical method
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 23) = 2.19",Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 8.72",Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 5.61",Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 5.42",Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 23) = 10.87",Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 23) = 29.76",Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p > 0.15,Statistical significance
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg2 = 0.001,Effect size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg2 = 0.006,Effect size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg2 = 0.005,Effect size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg2 = 0.022,Effect size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg2 = 0.114,Effect size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Philipp & Koch, 2011",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Table 1,Table reference
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"incongruent: 731 ms, congruent: 669 ms",Reaction time data
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"incongruent: 643 ms, congruent: 612 ms",Reaction time data
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"short CSI: 720 ms, long CSI: 608 ms",Reaction time data
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"short CSI: 908 ms, long CSI: 740 ms",Reaction time data
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"short CSI: 11.6%, long CSI: 7.7%",Error rate data
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"short CSI: 7.1%, long CSI: 5.4%",Error rate data
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual task (824 ms),Reaction time data
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,vocal task (959 ms),Reaction time data
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,F,Statistical_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p,Statistical_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg2,Effect_size
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Response modality,Independent_variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual response modality,Condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,vocal response modality,Response modality
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,preparatory reduction of switch costs,Cognitive_measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,repeated measures ANOVAs,Statistical_method
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,working memory,Cognitive function
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,semantic categories,Cognitive concept
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Hoffmann et al., 2022",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,irrelevant response modality,Experimental condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,low or high,Semantic category
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,auditory stimuli,Stimulus type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual RTs,Performance measure
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Gade & Koch, 2007",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Hubner & Druey, 2006",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Schuch & Koch, 2004",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Yeung & Monsell, 2003",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Wendt & Kiesel, 2008",Citation
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,pitch task,Task
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,loudness task,Task
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,motor response set overlap,Concept
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,switch-costs,Concept
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,response selection,Concept
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,vocal-verbal responses,Response_type
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,letters C and M on the keyboard,Response_key
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,spoken letters A and O,Response_key
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,task switch preparation,Concept
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,motor response sets overlap,Experimental condition
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,stimulus onset,Event
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Katharina Bolzius,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Sarah Scheen,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Excellence Initiative by the German Federal and State Governments,Organization
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Projekt DEAL,Organization
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1964 Helsinki declaration,Document
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,manual switch costs,Dependent variable
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 0.15",Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p > .69,Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg2 = .000,Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"F(1, 46) = 0.84",Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,p > .36,Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,ηg2 = .001,Statistical result
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Allport A,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Styles EA,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Hsieh S,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Umilta C,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Moscovitch M,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,MIT Press,Organization
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Brass M,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Ruge H,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Meiran N,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Rubin O,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Koch I,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Zysset S,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Prinz W,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,von Cramon DY,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,NeuroImage,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Cousineau D,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Tutorials in Quantitative Methods for Psychology,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Faul F,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Erdfelder E,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Buchner A,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Lang A-G,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Behavior Research Methods,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,G*Power 3.1,Software
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Springer Nature,Organization
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Gade M,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Memory & Cognition,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2007,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,35,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,603–609,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.3758/BF03193298,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Goschke T,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Beisert A,Editor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Herwig A,Editor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Action science: Foundations of an emerging discipline,Book_title
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,409–434,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Hoffmann M,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Huestegge L,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,50,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1563–1577,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.3758/s13421-022-01287-1,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Huebner M,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Kluwe RH,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Luna-Rodriguez A,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Peters A,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Acta Psychologica,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,115,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,211–234,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1016/j.actpsy.2003.12.007,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Huebner R,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Druey MD,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Psychological Research Psychologische Forschung,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2006,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,70,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,245–261,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1007/s00426-005-0219-8,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Kiesel A,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Steinhauser M,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Wendt M,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Falkenstein M,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Jost K,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Philipp AM,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Psychological Bulletin,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,136,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,849–874,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1037/a0019842,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Johannsen L,Editor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Müller H,Editor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Handbook of human multitasking,Book_title
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Springer,Publisher
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,85–144,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Poljac E,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,144,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,557–583,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1037/bul0000144,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2003,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,20,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,572–577,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1016/S1053-8119(03)00206-4,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Logan GD,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Bundesen C,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Journal of Experimental Psychology: Human Perception and Performance,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,29,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,575–599,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1037/0096-1523.29.3.575,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Journal of Experimental Psychology: Learning, Memory, and Cognition",Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,22,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1423–1442,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Monsell S,Editor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Driver J,Editor
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Control of cognitive processes: Attention and Performance XVIII,Book_title
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,377–399,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Mizon GA,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Morey RD,Author
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,32,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,493–516,Pages
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1037/0096-1523.32.3.493,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Tutorial in Quantitative Methods for Psychology,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2008,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.20982/tqmp.04.2.p061,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Nolden S,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Ibrahim CN,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,"Attention, Perception & Psychophysics",Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,81,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,727–737,Page_range
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.3758/s13414-018-1620-x,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,79,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1132–1146,Page_range
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.3758/s13414-017-1298-5,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,223,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,103499,Article_number
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1016/j.actpsy.2022.103499,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Advances in Cognitive Psychology,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,2011,Year
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,7,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,31–38,Page_range
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.2478/v10053-008-0085-1,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Rogers RD,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Journal of Experimental Psychology: General,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,124,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,207–231,Page_range
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1037/0096-3445.124.2.207,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Quarterly Journal of Experimental Psychology,Journal
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,59,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,1033–1046,Page_range
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1080/02724980543000105,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Schuch S,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,30,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,566–582,Page_range
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1037/0096-1523.30.3.566,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Seibold JC,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Proctor RW,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Vu K-PL,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,199,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,102875,Article_number
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1016/j.actpsy.2019.102875,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,72,Volume
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,425–432,Page_range
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1007/s00426-007-0117-3,Doi
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,Yeung N,Person
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,455–469,Page_range
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10457221/,10.1037/0096-1523.29.2.455,Doi
https://www.fao.org/3/y4671e/y4671e06.htm,chronic food insecurity,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,transitory food insecurity,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,trade liberalization,Policy
https://www.fao.org/3/y4671e/y4671e06.htm,2002 food crisis in Southern Africa,Event
https://www.fao.org/3/y4671e/y4671e06.htm,food security,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,World Food Summit (WFS),Event
https://www.fao.org/3/y4671e/y4671e06.htm,1974 World Food Conference,Event
https://www.fao.org/3/y4671e/y4671e06.htm,FAO,Organization
https://www.fao.org/3/y4671e/y4671e06.htm,World Bank,Organization
https://www.fao.org/3/y4671e/y4671e06.htm,Green Revolution,Event
https://www.fao.org/3/y4671e/y4671e06.htm,famine,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,hunger,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,food crisis,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,vulnerable people,Demographic
https://www.fao.org/3/y4671e/y4671e06.htm,effective demand,Economic concept
https://www.fao.org/3/y4671e/y4671e06.htm,basic foodstuffs,Commodity
https://www.fao.org/3/y4671e/y4671e06.htm,price stability,Economic concept
https://www.fao.org/3/y4671e/y4671e06.htm,global food economy,Economic system
https://www.fao.org/3/y4671e/y4671e06.htm,institutional arrangements,Policy mechanism
https://www.fao.org/3/y4671e/y4671e06.htm,information systems,Policy mechanism
https://www.fao.org/3/y4671e/y4671e06.htm,policy dialogue,Policy mechanism
https://www.fao.org/3/y4671e/y4671e06.htm,malnutrition,Health condition
https://www.fao.org/3/y4671e/y4671e06.htm,poverty,Socioeconomic condition
https://www.fao.org/3/y4671e/y4671e06.htm,Poverty and Hunger,Report
https://www.fao.org/3/y4671e/y4671e06.htm,UNDP,Organization
https://www.fao.org/3/y4671e/y4671e06.htm,Human Development Report,Report
https://www.fao.org/3/y4671e/y4671e06.htm,human security,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,human rights,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,WIDER,Organization
https://www.fao.org/3/y4671e/y4671e06.htm,social security,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,World Food Summit,Event
https://www.fao.org/3/y4671e/y4671e06.htm,The State of Food Insecurity 2001,Report
https://www.fao.org/3/y4671e/y4671e06.htm,Amartya Sen,Person
https://www.fao.org/3/y4671e/y4671e06.htm,entitlements,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,protein-energy malnutrition,Condition
https://www.fao.org/3/y4671e/y4671e06.htm,food safety,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,nutritional balance,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,food preferences,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,dietary needs,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,active and healthy life,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,physical access,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,economic access,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,social access,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,individual level,Level
https://www.fao.org/3/y4671e/y4671e06.htm,household level,Level
https://www.fao.org/3/y4671e/y4671e06.htm,national level,Level
https://www.fao.org/3/y4671e/y4671e06.htm,regional level,Level
https://www.fao.org/3/y4671e/y4671e06.htm,global level,Level
https://www.fao.org/3/y4671e/y4671e06.htm,1996 WFS,Event
https://www.fao.org/3/y4671e/y4671e06.htm,undernourished people,Population_group
https://www.fao.org/3/y4671e/y4671e06.htm,2015,Date
https://www.fao.org/3/y4671e/y4671e06.htm,nutritional status,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,individual household member,Population_group
https://www.fao.org/3/y4671e/y4671e06.htm,vulnerability,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,chronic phenomenon,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,transitory phenomenon,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,household food security,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,family level,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,food insecurity,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,chronic hunger,Condition
https://www.fao.org/3/y4671e/y4671e06.htm,dietary energy requirements,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,food balance sheets,Measurement_method
https://www.fao.org/3/y4671e/y4671e06.htm,national income distribution,Measurement_method
https://www.fao.org/3/y4671e/y4671e06.htm,consumer expenditure data,Measurement_method
https://www.fao.org/3/y4671e/y4671e06.htm,staple foods,Food_category
https://www.fao.org/3/y4671e/y4671e06.htm,energy intake,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,SOFI 2001,Report
https://www.fao.org/3/y4671e/y4671e06.htm,per capita availability,Measurement_method
https://www.fao.org/3/y4671e/y4671e06.htm,apparent consumption,Measurement_method
https://www.fao.org/3/y4671e/y4671e06.htm,food expenditure,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,income categories,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,consumer expenditure surveys,Measurement_method
https://www.fao.org/3/y4671e/y4671e06.htm,poverty lines,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,extreme poverty,Condition
https://www.fao.org/3/y4671e/y4671e06.htm,cross-sectional patterns,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,trends in food production,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,trade in basic foodstuffs,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,cereals,Food_category
https://www.fao.org/3/y4671e/y4671e06.htm,national food balance sheets,Measurement_method
https://www.fao.org/3/y4671e/y4671e06.htm,low income countries,Country_category
https://www.fao.org/3/y4671e/y4671e06.htm,middle income countries,Country_category
https://www.fao.org/3/y4671e/y4671e06.htm,upper income countries,Country_category
https://www.fao.org/3/y4671e/y4671e06.htm,agricultural productivity growth,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,shocks,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,agricultural trade regime,Concept
https://www.fao.org/3/y4671e/y4671e06.htm,unreliable data on production,Problem
https://www.fao.org/3/y4671e/y4671e06.htm,unrecorded trade,Problem
https://www.fao.org/3/y4671e/y4671e06.htm,sub-Saharan Africa,Region
